pincode,city,state,active,is_serviceable,cod_allowed,min_order_amount,shipping_fee,cod_fee,free_shipping_threshold,created_at,updated_at,delivery_time,districts,is_returnable,is_exchangeable,return_window_days,exchange_window_days,cod_fees_applicable
209746,Aliganj,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
614631,Peravurani,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
414107,Shrigonda,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
387810,Ahmedabad,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
713158,Bardhaman,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
584114,Ilkal,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
788125,Pailapool,Assam,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
851219,Sahebpur Kamal,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
362221,Keshod,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
743313,Kolkata,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
683555,Muvattupuzha,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
110100,Delhi,Delhi,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
363039,Surendranagar,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
755031,Chandikhol,Orissa,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
143044,Amritsar,Punjab,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
563156,Chintamani,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
302035,Jaipur,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
621221,Tiruchi,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
768116,Sambalpur,Orissa,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
843146,Muzaffarpur,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
110119,Delhi,Delhi,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
686030,Kottayam,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
516106,Koduru,Andhra Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
803123,Chandi,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
631602,Kanchipuram,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
492007,Raipur,Chhattisgarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
602022,Sriperumbudur,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
190016,Srinagar,Jammu & Kashmir,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
384206,Mehsana,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
250007,Meerut,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
205152,Shikohabad,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
680320,Thrissur,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
500123,Medchal,Telangana,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
688554,Alappuzha,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
722180,Bankura,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
382404,Ahmedabad,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
802182,Sasaram,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
500890,Hyderabad,Telangana,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
401400,Palghar,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
686620,Palani,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
583138,Bellary,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
380053,Ahmedabad,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
224212,Akbarpur,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
494005,Jagdalpur,Chhattisgarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
482050,Jabalpur,Madhya Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
500484,Medchal,Telangana,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
494435,Dantewada,Chhattisgarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
134011,Rajpura,Punjab,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
768120,Kuchinda,Orissa,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
123413,Bilaspur-HR,Haryana,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
577321,Shimoga,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
202524,Budaun,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
302032,Jaipur,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
382026,Ahmedabad,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
734225,Siliguri,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
754144,Paradip,Orissa,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
571174,Chamarajanagar,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
533503,Rajahmundry,Andhra Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
743195,Kalyani,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
679348,Edavanna,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
391535,Vadodara,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
624218,Madurai,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
396108,Vapi,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
574160,Mangalore,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
493109,Gariyaband,Chhattisgarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
627436,Tenkasi,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
462034,Bhopal,Madhya Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
832110,Jamshedpur,Jharkhand,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
627817,Tenkasi,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
362004,Junagadh,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
328038,Bari,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
400401,Mumbai,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
305006,Ajmer,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
711311,Dankuni,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
244902,Moradabad,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
522024,Guntur,Andhra Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
813113,Bhagalpur,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
243215,Pilibhit,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
441605,Gondia,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
160060,Chandigarh,Chandigarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
627902,Kovilpatti,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
416426,Sangli,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
361336,Dwarka,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
591516,Gokak,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
122050,Bilaspur-HR,Haryana,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
462032,Bhopal,Madhya Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
670564,Kannur,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
695106,Attingal,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
202305,Aligarh,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
401100,Mumbai,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
245405,Hapur,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
363031,Surendranagar,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
344601,Barmer,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
535202,Kovvur,Andhra Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
815305,Giridih,Jharkhand,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
712418,Ilipur,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
691329,Ayoor,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
362256,Veraval,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
686600,Kottayam,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
462006,Bhopal,Madhya Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
391230,Karjan,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
854357,Forbesganj,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
743269,Kolkata,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
493562,Mahasamund,Chhattisgarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
110121,Delhi,Delhi,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
586106,Bijapur,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
626601,Vadipatti,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
122000,Gurgaon,Haryana,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
713432,Guskhara,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
845402,Motihari,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
400114,Mumbai,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
333048,Sikar,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
412407,Ambegaon,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
843014,Muzaffarpur,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
243702,Milak,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
625051,Madurai,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
641408,Coimbatore,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
313015,Udaipur,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
482006,Jabalpur,Madhya Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
731239,Bolpur,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
396211,Vapi,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
452017,Indore,Madhya Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
741189,Nowda,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
682014,Cochin,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
842007,Muzaffarpur,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
491003,Durg,Chhattisgarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
495685,Sakti,Chhattisgarh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
600027,Chennai,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
445213,Mahagaon,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
227301,Haidargarh,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
678707,Palakkad,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
152120,Abohar,Punjab,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
606123,Nagapattinam,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
176223,Una-HP,Himachal Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
143036,Amritsar,Punjab,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
848518,Dalsingh Sarai,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
623539,Rameswaram,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
786110,Silapathar,Assam,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
841251,Hajipur,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
591324,Athani,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
813227,Sultanganj,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
734123,Darjeeling,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
670678,Thalassery,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
303307,Jaipur,Rajasthan,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
670312,Kannur,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
629253,Thuckalay,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
110098,Delhi,Delhi,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
626176,Sivakasi,Tamil Nadu,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
382440,Ahmedabad,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
824218,Aurangabad-BR,Bihar,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
734320,Kalijhora,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
829120,Patratu,Jharkhand,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
122021,Gurgaon,Haryana,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
393004,Ankleshwar,Gujarat,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
275207,Dullahpur,Uttar Pradesh,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
713171,Panagarh,West Bengal,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
691018,Kollam,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
582234,Dharwad,Karnataka,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
444609,Amravati,Maharashtra,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
756018,Balasore,Orissa,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,false
670614,Kannur,Kerala,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-05-07 21:44:00.000","7 days","{}",false,true,0,7,true
